150,Clientes,Prueba 1
RMI,Cliente_149,673
TCP-mean,Cliente_149,0.5131048387096774
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_66,267
TCP-stdDev,Cliente_130,3.1995023826977813
Errores-TCP,Cliente_130,0
Errores-RMI,Cliente_130,0
TCP-mean,Cliente_9,0.5822401614530777
TCP-stdDev,Cliente_8,0.9533635681631925
Errores-TCP,Cliente_8,0
Errores-RMI,Cliente_8,0
RMI,Cliente_147,204
TCP-stdDev,Cliente_9,4.134842161942632
Errores-TCP,Cliente_9,0
Errores-RMI,Cliente_9,0
TCP-mean,Cliente_35,0.6649848637739657
TCP-mean,Cliente_147,0.5730110775427996
TCP-mean,Cliente_66,0.4623115577889447
TCP-stdDev,Cliente_35,6.024066682007699
Errores-TCP,Cliente_35,0
Errores-RMI,Cliente_35,0
TCP-stdDev,Cliente_66,2.0704517710146013
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
RMI,Cliente_49,204
TCP-mean,Cliente_49,0.5939698492462312
RMI,Cliente_60,689
RMI,Cliente_122,267
RMI,Cliente_17,0
RMI,Cliente_36,673
TCP-stdDev,Cliente_49,3.329473047339567
TCP-mean,Cliente_36,0.6612903225806451
RMI,Cliente_89,610
RMI,Cliente_72,204
TCP-mean,Cliente_89,0.7479838709677419
RMI,Cliente_42,220
TCP-mean,Cliente_42,0.5674044265593562
TCP-stdDev,Cliente_89,6.075714809909343
TCP-stdDev,Cliente_36,4.896941271747021
Errores-TCP,Cliente_36,0
RMI,Cliente_33,220
RMI,Cliente_13,563
TCP-mean,Cliente_33,0.5090361445783133
RMI,Cliente_15,0
RMI,Cliente_142,220
RMI,Cliente_52,267
RMI,Cliente_4,689
RMI,Cliente_0,673
RMI,Cliente_80,251
RMI,Cliente_31,563
RMI,Cliente_82,642
RMI,Cliente_10,673
RMI,Cliente_64,673
RMI,Cliente_58,204
RMI,Cliente_132,626
TCP-mean,Cliente_132,0.6018145161290323
TCP-stdDev,Cliente_132,4.210168749715369
Errores-TCP,Cliente_132,0
Errores-RMI,Cliente_132,0
RMI,Cliente_39,220
TCP-mean,Cliente_39,0.5
TCP-stdDev,Cliente_39,2.6753748376794517
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
RMI,Cliente_7,704
TCP-mean,Cliente_7,0.47325933400605447
TCP-stdDev,Cliente_7,1.7326453507729462
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
RMI,Cliente_45,547
TCP-mean,Cliente_45,0.549949545913219
TCP-stdDev,Cliente_45,6.039666851622446
Errores-TCP,Cliente_45,0
Errores-RMI,Cliente_45,0
RMI,Cliente_112,267
TCP-mean,Cliente_112,0.43931795386158473
TCP-stdDev,Cliente_112,1.8053688838097266
Errores-TCP,Cliente_112,0
Errores-RMI,Cliente_112,0
RMI,Cliente_105,704
TCP-mean,Cliente_105,0.49294354838709675
TCP-stdDev,Cliente_105,1.8842381570006554
Errores-TCP,Cliente_105,0
Errores-RMI,Cliente_105,0
RMI,Cliente_146,251
TCP-mean,Cliente_146,0.4844221105527638
TCP-stdDev,Cliente_146,2.274726454969539
Errores-TCP,Cliente_146,0
Errores-RMI,Cliente_146,0
RMI,Cliente_127,594
TCP-mean,Cliente_127,0.5820745216515609
TCP-stdDev,Cliente_127,5.110024203268594
Errores-TCP,Cliente_127,0
Errores-RMI,Cliente_127,0
RMI,Cliente_46,579
TCP-mean,Cliente_46,0.6612903225806451
TCP-stdDev,Cliente_46,6.861988680961722
Errores-TCP,Cliente_46,0
Errores-RMI,Cliente_46,0
RMI,Cliente_148,283
TCP-mean,Cliente_148,0.4914572864321608
TCP-stdDev,Cliente_148,2.0953831486467576
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
RMI,Cliente_111,594
TCP-mean,Cliente_111,0.6141414141414141
TCP-stdDev,Cliente_111,5.095512188666788
Errores-TCP,Cliente_111,0
Errores-RMI,Cliente_111,0
TCP-mean,Cliente_58,0.5628140703517588
RMI,Cliente_2,563
TCP-mean,Cliente_2,0.6461693548387096
TCP-stdDev,Cliente_58,3.193716211059891
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
TCP-stdDev,Cliente_2,6.083326419497712
Errores-TCP,Cliente_2,0
Errores-RMI,Cliente_2,0
RMI,Cliente_118,204
TCP-mean,Cliente_118,0.5230923694779116
TCP-stdDev,Cliente_118,3.1461184211630515
RMI,Cliente_73,563
RMI,Cliente_16,563
RMI,Cliente_100,189
RMI,Cliente_121,579
RMI,Cliente_11,189
RMI,Cliente_81,673
TCP-mean,Cliente_11,0.5648241206030151
RMI,Cliente_27,501
TCP-stdDev,Cliente_11,3.650644445651283
Errores-TCP,Cliente_11,0
RMI,Cliente_110,267
RMI,Cliente_97,657
RMI,Cliente_84,563
RMI,Cliente_133,642
RMI,Cliente_94,642
RMI,Cliente_76,220
RMI,Cliente_91,501
TCP-mean,Cliente_76,0.4373119358074223
TCP-mean,Cliente_91,0.418932527693857
TCP-stdDev,Cliente_76,2.638981748704974
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
TCP-stdDev,Cliente_91,1.076024567829829
Errores-TCP,Cliente_91,0
Errores-RMI,Cliente_91,0
TCP-stdDev,Cliente_149,2.654847521040804
RMI,Cliente_113,220
RMI,Cliente_115,220
TCP-mean,Cliente_113,0.4759036144578313
RMI,Cliente_44,220
TCP-mean,Cliente_44,0.45135406218655966
RMI,Cliente_18,594
TCP-mean,Cliente_18,0.6118951612903226
TCP-stdDev,Cliente_18,5.094626719236938
RMI,Cliente_51,563
RMI,Cliente_139,0
RMI,Cliente_137,283
RMI,Cliente_123,657
TCP-mean,Cliente_137,0.4242728184553661
RMI,Cliente_34,251
RMI,Cliente_69,673
RMI,Cliente_124,704
RMI,Cliente_104,267
RMI,Cliente_96,267
TCP-stdDev,Cliente_50,3.1562367995107925
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
TCP-mean,Cliente_20,0.5125376128385155
RMI,Cliente_92,626
TCP-mean,Cliente_119,0.43548387096774194
TCP-mean,Cliente_92,0.5419615773508595
TCP-mean,Cliente_68,0.6764408493427705
TCP-stdDev,Cliente_68,5.5914550103030685
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
RMI,Cliente_70,673
TCP-mean,Cliente_144,0.40963855421686746
TCP-stdDev,Cliente_32,6.023669588454792
RMI,Cliente_40,220
TCP-mean,Cliente_140,0.5933400605449042
TCP-mean,Cliente_120,0.601010101010101
TCP-stdDev,Cliente_120,5.097573099519954
Errores-TCP,Cliente_120,0
TCP-mean,Cliente_26,0.4844533600802407
TCP-stdDev,Cliente_101,2.0977956431786735
Errores-TCP,Cliente_101,0
Errores-RMI,Cliente_101,0
RMI,Cliente_29,563
TCP-mean,Cliente_29,0.6988922457200403
TCP-stdDev,Cliente_29,7.194952408641065
TCP-stdDev,Cliente_25,2.1490346527374085
Errores-TCP,Cliente_25,0
Errores-RMI,Cliente_25,0
TCP-stdDev,Cliente_95,4.096087372016543
Errores-TCP,Cliente_95,0
Errores-RMI,Cliente_95,0
RMI,Cliente_85,267
RMI,Cliente_79,641
TCP-mean,Cliente_79,0.5141414141414141
TCP-stdDev,Cliente_79,3.609653445997797
Errores-TCP,Cliente_79,0
Errores-RMI,Cliente_79,0
RMI,Cliente_6,657
TCP-mean,Cliente_37,0.4979919678714859
RMI,Cliente_106,251
RMI,Cliente_75,267
TCP-mean,Cliente_106,0.4452261306532663
RMI,Cliente_5,547
RMI,Cliente_93,220
RMI,Cliente_21,689
RMI,Cliente_48,579
TCP-mean,Cliente_21,0.49899193548387094
TCP-mean,Cliente_48,0.615539858728557
TCP-stdDev,Cliente_21,2.704163268703605
TCP-stdDev,Cliente_48,5.554656475718713
Errores-TCP,Cliente_48,0
Errores-RMI,Cliente_48,0
TCP-mean,Cliente_93,0.46130653266331656
TCP-mean,Cliente_5,0.6478304742684158
TCP-stdDev,Cliente_106,2.2113832557110036
TCP-stdDev,Cliente_5,6.058085209300514
TCP-mean,Cliente_75,0.39357429718875503
TCP-stdDev,Cliente_37,3.1089642356271656
TCP-mean,Cliente_6,0.4778225806451613
TCP-mean,Cliente_85,0.4663316582914573
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
TCP-stdDev,Cliente_26,2.0492944763096506
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_120,0
TCP-stdDev,Cliente_140,6.035642205757782
Errores-TCP,Cliente_140,0
Errores-RMI,Cliente_140,0
TCP-mean,Cliente_40,0.48092369477911645
TCP-stdDev,Cliente_40,2.631413097512366
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
Errores-TCP,Cliente_32,0
Errores-RMI,Cliente_32,0
TCP-stdDev,Cliente_144,1.9956950329491243
Errores-TCP,Cliente_144,0
Errores-RMI,Cliente_144,0
TCP-mean,Cliente_70,0.4127144298688194
TCP-stdDev,Cliente_92,4.06861133244003
TCP-stdDev,Cliente_70,2.637194140482442
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
TCP-stdDev,Cliente_119,1.58364593368854
Errores-TCP,Cliente_119,0
Errores-RMI,Cliente_119,0
TCP-stdDev,Cliente_20,3.244174360555355
TCP-mean,Cliente_96,0.3329989969909729
TCP-mean,Cliente_104,0.43430290872617855
TCP-stdDev,Cliente_96,1.621521609473343
Errores-TCP,Cliente_96,0
TCP-mean,Cliente_124,0.39959636730575177
TCP-mean,Cliente_69,0.375
TCP-stdDev,Cliente_124,1.3104254162257138
Errores-TCP,Cliente_124,0
TCP-mean,Cliente_34,0.43517587939698493
TCP-stdDev,Cliente_137,1.4154657281177119
TCP-mean,Cliente_123,0.4344758064516129
TCP-mean,Cliente_139,0.43373493975903615
TCP-stdDev,Cliente_123,3.088698984810501
Errores-TCP,Cliente_123,0
Errores-RMI,Cliente_123,0
TCP-mean,Cliente_51,0.6320564516129032
TCP-stdDev,Cliente_51,5.585903611601602
Errores-TCP,Cliente_51,0
Errores-RMI,Cliente_51,0
RMI,Cliente_38,689
TCP-mean,Cliente_38,0.5666666666666667
TCP-stdDev,Cliente_38,2.411483469827759
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
RMI,Cliente_98,579
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
TCP-stdDev,Cliente_44,2.6483829914542807
Errores-TCP,Cliente_44,0
Errores-RMI,Cliente_44,0
TCP-stdDev,Cliente_113,3.0861820694524558
Errores-TCP,Cliente_113,0
Errores-RMI,Cliente_113,0
TCP-mean,Cliente_115,0.4743718592964824
TCP-stdDev,Cliente_115,2.6546813647126837
Errores-TCP,Cliente_115,0
Errores-RMI,Cliente_115,0
Errores-TCP,Cliente_149,0
Errores-RMI,Cliente_149,0
TCP-mean,Cliente_94,0.46975806451612906
TCP-mean,Cliente_133,0.5686868686868687
TCP-mean,Cliente_84,0.649848637739657
TCP-mean,Cliente_97,0.4429868819374369
TCP-mean,Cliente_110,0.528643216080402
TCP-stdDev,Cliente_97,2.682403089741007
Errores-TCP,Cliente_97,0
Errores-RMI,Cliente_97,0
Errores-RMI,Cliente_11,0
TCP-mean,Cliente_27,0.3953722334004024
TCP-stdDev,Cliente_27,1.087527012210442
Errores-TCP,Cliente_27,0
Errores-RMI,Cliente_27,0
TCP-mean,Cliente_81,0.44904137235116043
TCP-mean,Cliente_121,0.7200402819738168
TCP-stdDev,Cliente_81,2.686659607753731
TCP-stdDev,Cliente_121,6.825561458440676
Errores-TCP,Cliente_121,0
TCP-mean,Cliente_100,0.5266331658291458
TCP-mean,Cliente_16,0.4104627766599598
TCP-stdDev,Cliente_100,3.5922927297741416
Errores-TCP,Cliente_100,0
Errores-RMI,Cliente_100,0
TCP-mean,Cliente_73,0.5676767676767677
Errores-TCP,Cliente_118,0
TCP-mean,Cliente_64,0.5035246727089627
TCP-mean,Cliente_10,0.5035317860746721
TCP-mean,Cliente_82,0.5196770938446014
TCP-mean,Cliente_31,0.5534274193548387
TCP-stdDev,Cliente_82,3.343346827469327
Errores-TCP,Cliente_82,0
Errores-RMI,Cliente_82,0
TCP-mean,Cliente_80,0.5758793969849246
TCP-mean,Cliente_0,0.450050454086781
TCP-stdDev,Cliente_80,3.6504313926286787
Errores-TCP,Cliente_80,0
TCP-stdDev,Cliente_0,2.1766760820973303
TCP-mean,Cliente_4,0.5015136226034309
TCP-stdDev,Cliente_33,1.912471926638308
TCP-stdDev,Cliente_4,2.18742109087974
Errores-TCP,Cliente_4,0
Errores-RMI,Cliente_4,0
TCP-mean,Cliente_52,0.38994974874371857
TCP-mean,Cliente_142,0.5240963855421686
TCP-mean,Cliente_15,0.4859437751004016
TCP-stdDev,Cliente_15,2.2519075387554683
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
TCP-mean,Cliente_13,0.6488395560040363
TCP-stdDev,Cliente_13,5.565661275571757
Errores-TCP,Cliente_13,0
Errores-RMI,Cliente_13,0
TCP-stdDev,Cliente_42,2.7472290600660285
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
Errores-RMI,Cliente_36,0
Errores-TCP,Cliente_89,0
Errores-RMI,Cliente_89,0
TCP-mean,Cliente_72,0.5471887550200804
TCP-stdDev,Cliente_72,3.29396157536083
Errores-TCP,Cliente_72,0
Errores-RMI,Cliente_72,0
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
TCP-mean,Cliente_17,0.4789156626506024
TCP-stdDev,Cliente_17,1.9108013702165245
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
TCP-mean,Cliente_122,0.48493975903614456
TCP-stdDev,Cliente_122,1.8838710084001433
Errores-TCP,Cliente_122,0
Errores-RMI,Cliente_122,0
TCP-mean,Cliente_60,0.4571140262361251
TCP-stdDev,Cliente_60,2.1568016801511067
Errores-TCP,Cliente_60,0
Errores-RMI,Cliente_60,0
TCP-stdDev,Cliente_147,3.1576497526804066
TCP-stdDev,Cliente_52,1.7521557425692829
Errores-TCP,Cliente_33,0
Errores-TCP,Cliente_0,0
Errores-RMI,Cliente_80,0
TCP-stdDev,Cliente_31,5.536095662854973
Errores-TCP,Cliente_31,0
Errores-RMI,Cliente_31,0
TCP-stdDev,Cliente_10,2.6777359969520713
TCP-stdDev,Cliente_64,2.741321133053787
Errores-RMI,Cliente_118,0
TCP-stdDev,Cliente_73,5.541484107867116
Errores-TCP,Cliente_73,0
Errores-RMI,Cliente_73,0
TCP-stdDev,Cliente_16,1.169933181432526
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
Errores-RMI,Cliente_121,0
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
TCP-stdDev,Cliente_110,1.8593600423741734
Errores-TCP,Cliente_110,0
Errores-RMI,Cliente_110,0
TCP-stdDev,Cliente_84,6.089932924467829
Errores-TCP,Cliente_84,0
Errores-RMI,Cliente_84,0
TCP-stdDev,Cliente_133,3.193875024108805
Errores-TCP,Cliente_133,0
Errores-RMI,Cliente_133,0
TCP-stdDev,Cliente_94,3.1349185727218063
Errores-TCP,Cliente_94,0
Errores-RMI,Cliente_94,0
TCP-mean,Cliente_98,0.6592741935483871
TCP-stdDev,Cliente_98,5.59763366959745
Errores-TCP,Cliente_98,0
Errores-RMI,Cliente_98,0
TCP-stdDev,Cliente_139,2.164107193696142
Errores-TCP,Cliente_139,0
Errores-RMI,Cliente_139,0
Errores-TCP,Cliente_137,0
Errores-RMI,Cliente_137,0
TCP-stdDev,Cliente_34,2.2698745552793405
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
Errores-RMI,Cliente_124,0
TCP-stdDev,Cliente_69,2.5653750590407607
Errores-TCP,Cliente_69,0
Errores-RMI,Cliente_69,0
Errores-RMI,Cliente_96,0
TCP-stdDev,Cliente_104,1.7169129888130188
Errores-TCP,Cliente_104,0
Errores-RMI,Cliente_104,0
Errores-TCP,Cliente_20,0
Errores-RMI,Cliente_20,0
Errores-TCP,Cliente_92,0
Errores-RMI,Cliente_92,0
Errores-RMI,Cliente_26,0
TCP-stdDev,Cliente_85,1.3729702645320558
Errores-TCP,Cliente_85,0
Errores-RMI,Cliente_85,0
TCP-stdDev,Cliente_6,3.13305608314559
Errores-TCP,Cliente_6,0
Errores-RMI,Cliente_6,0
Errores-TCP,Cliente_37,0
Errores-RMI,Cliente_37,0
TCP-stdDev,Cliente_75,2.0119419766912245
Errores-TCP,Cliente_5,0
Errores-RMI,Cliente_5,0
Errores-TCP,Cliente_75,0
Errores-RMI,Cliente_75,0
Errores-TCP,Cliente_106,0
Errores-RMI,Cliente_106,0
TCP-stdDev,Cliente_93,2.618692047896442
Errores-TCP,Cliente_21,0
Errores-RMI,Cliente_21,0
Errores-TCP,Cliente_93,0
TCP-stdDev,Cliente_142,2.7261970376145266
Errores-TCP,Cliente_142,0
Errores-RMI,Cliente_142,0
Errores-TCP,Cliente_64,0
Errores-TCP,Cliente_10,0
Errores-RMI,Cliente_0,0
Errores-RMI,Cliente_33,0
Errores-TCP,Cliente_52,0
Errores-RMI,Cliente_52,0
Errores-TCP,Cliente_147,0
Errores-RMI,Cliente_147,0
Errores-RMI,Cliente_10,0
Errores-RMI,Cliente_64,0
Errores-RMI,Cliente_93,0
RMI,Cliente_138,283
RMI,Cliente_62,626
TCP-mean,Cliente_138,0.4678714859437751
RMI,Cliente_56,563
RMI,Cliente_78,547
TCP-mean,Cliente_56,0.6159274193548387
RMI,Cliente_141,220
RMI,Cliente_67,267
TCP-mean,Cliente_141,0.5949748743718593
TCP-stdDev,Cliente_56,6.135291579780413
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
TCP-mean,Cliente_78,0.6814516129032258
TCP-stdDev,Cliente_138,1.7039912653767155
TCP-mean,Cliente_62,0.7270896273917422
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
TCP-stdDev,Cliente_78,6.151427410214699
Errores-TCP,Cliente_78,0
Errores-RMI,Cliente_78,0
TCP-stdDev,Cliente_141,3.034769183042326
Errores-TCP,Cliente_141,0
TCP-mean,Cliente_67,0.49899598393574296
Errores-RMI,Cliente_141,0
TCP-stdDev,Cliente_62,5.5154311850591675
Errores-TCP,Cliente_62,0
Errores-RMI,Cliente_62,0
TCP-stdDev,Cliente_67,1.7037046204430089
Errores-TCP,Cliente_67,0
Errores-RMI,Cliente_67,0
RMI,Cliente_12,204
RMI,Cliente_55,220
TCP-mean,Cliente_12,0.5045135406218656
RMI,Cliente_61,220
TCP-stdDev,Cliente_12,3.474109670559601
TCP-mean,Cliente_61,0.5763052208835341
TCP-mean,Cliente_55,0.6090452261306533
TCP-stdDev,Cliente_61,3.5054748922354575
Errores-TCP,Cliente_12,0
Errores-TCP,Cliente_61,0
Errores-RMI,Cliente_61,0
TCP-stdDev,Cliente_55,3.0991842974422408
Errores-TCP,Cliente_55,0
Errores-RMI,Cliente_55,0
Errores-RMI,Cliente_12,0
RMI,Cliente_57,751
RMI,Cliente_83,220
TCP-mean,Cliente_57,0.5105953582240161
TCP-mean,Cliente_83,0.6542713567839196
RMI,Cliente_59,657
TCP-stdDev,Cliente_83,2.7946591825240765
TCP-mean,Cliente_59,0.5564516129032258
TCP-stdDev,Cliente_57,2.43868063052502
TCP-stdDev,Cliente_59,3.7304380512361015
Errores-TCP,Cliente_59,0
Errores-RMI,Cliente_59,0
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
Errores-TCP,Cliente_57,0
Errores-RMI,Cliente_57,0
RMI,Cliente_134,673
TCP-mean,Cliente_134,0.5095862764883956
TCP-stdDev,Cliente_134,2.7487560585101485
Errores-TCP,Cliente_134,0
Errores-RMI,Cliente_134,0
RMI,Cliente_22,689
RMI,Cliente_65,0
RMI,Cliente_103,657
TCP-mean,Cliente_22,0.3905146316851665
RMI,Cliente_145,673
RMI,Cliente_114,673
RMI,Cliente_143,0
RMI,Cliente_71,0
TCP-mean,Cliente_143,0.41164658634538154
TCP-mean,Cliente_114,0.5676767676767677
TCP-mean,Cliente_145,0.47320525783619816
TCP-stdDev,Cliente_22,2.1661255123271186
TCP-stdDev,Cliente_145,2.710601577018509
Errores-TCP,Cliente_145,0
Errores-RMI,Cliente_145,0
TCP-mean,Cliente_103,0.5551061678463094
TCP-mean,Cliente_65,0.5714285714285714
TCP-stdDev,Cliente_103,3.163276180159374
Errores-TCP,Cliente_103,0
Errores-RMI,Cliente_103,0
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
TCP-stdDev,Cliente_114,2.8110470489983914
Errores-TCP,Cliente_114,0
Errores-RMI,Cliente_114,0
