300, Clientes, Prueba 1
Errores-RMI,Cliente_114,0
RMI,Cliente_82,0
TCP-mean,Cliente_82,0.3205607476635514
TCP-stdDev,Cliente_82,8.620939930949593
Errores-TCP,Cliente_82,0
Errores-RMI,Cliente_82,0
Errores-TCP,Cliente_174,0
Errores-RMI,Cliente_174,0
RMI,Cliente_282,93
TCP-mean,Cliente_282,0.12825278810408922
TCP-stdDev,Cliente_282,2.5257596882943316
RMI,Cliente_272,0
Errores-TCP,Cliente_282,0
RMI,Cliente_171,0
RMI,Cliente_78,0
TCP-mean,Cliente_272,0.5154061624649859
TCP-mean,Cliente_78,0.2719626168224299
TCP-mean,Cliente_171,0.1542056074766355
RMI,Cliente_96,0
Errores-RMI,Cliente_282,0
RMI,Cliente_184,0
TCP-mean,Cliente_184,0.15327102803738318
TCP-stdDev,Cliente_184,3.866325207323603
Errores-TCP,Cliente_184,0
Errores-RMI,Cliente_184,0
TCP-mean,Cliente_96,0.24953271028037383
TCP-stdDev,Cliente_96,6.732011320337596
Errores-TCP,Cliente_96,0
Errores-RMI,Cliente_96,0
TCP-stdDev,Cliente_171,3.8635072046448777
Errores-TCP,Cliente_171,0
Errores-RMI,Cliente_171,0
TCP-stdDev,Cliente_78,6.749860426283407
Errores-TCP,Cliente_78,0
Errores-RMI,Cliente_78,0
RMI,Cliente_38,0
TCP-stdDev,Cliente_272,15.287151736509
Errores-TCP,Cliente_272,0
Errores-RMI,Cliente_272,0
TCP-mean,Cliente_38,0.4407096171802054
RMI,Cliente_51,0
TCP-mean,Cliente_51,0.35887850467289717
TCP-stdDev,Cliente_51,9.5735319830299
Errores-TCP,Cliente_51,0
Errores-RMI,Cliente_51,0
TCP-stdDev,Cliente_38,14.324438157732791
Errores-TCP,Cliente_38,0
RMI,Cliente_227,125
TCP-mean,Cliente_227,0.09944237918215613
TCP-stdDev,Cliente_227,1.6406657416049901
Errores-TCP,Cliente_227,0
Errores-RMI,Cliente_227,0
Errores-RMI,Cliente_38,0
RMI,Cliente_255,109
TCP-mean,Cliente_255,0.10687732342007435
RMI,Cliente_15,891
RMI,Cliente_156,0
TCP-mean,Cliente_15,0.07951356407857811
TCP-stdDev,Cliente_255,1.6627084959701983
Errores-TCP,Cliente_255,0
Errores-RMI,Cliente_255,0
TCP-stdDev,Cliente_15,0.9977717677493141
Errores-TCP,Cliente_15,0
Errores-RMI,Cliente_15,0
TCP-mean,Cliente_156,0.11588785046728972
RMI,Cliente_283,125
TCP-mean,Cliente_283,0.09851301115241635
TCP-stdDev,Cliente_156,3.3401591974122296
Errores-TCP,Cliente_156,0
Errores-RMI,Cliente_156,0
TCP-stdDev,Cliente_283,1.6089773764058823
Errores-TCP,Cliente_283,0
Errores-RMI,Cliente_283,0
RMI,Cliente_23,156
RMI,Cliente_18,93
TCP-mean,Cliente_18,0.11338289962825279
TCP-stdDev,Cliente_18,2.4593663021263756
Errores-TCP,Cliente_18,0
Errores-RMI,Cliente_18,0
RMI,Cliente_258,78
TCP-mean,Cliente_258,0.12639405204460966
TCP-mean,Cliente_23,0.09758364312267657
TCP-stdDev,Cliente_258,2.489907212429229
Errores-TCP,Cliente_258,0
Errores-RMI,Cliente_258,0
TCP-stdDev,Cliente_23,1.3029683431407406
Errores-TCP,Cliente_23,0
Errores-RMI,Cliente_23,0
RMI,Cliente_159,0
TCP-mean,Cliente_159,0.06548175865294668
RMI,Cliente_173,0
TCP-mean,Cliente_173,0.0832553788587465
TCP-stdDev,Cliente_173,1.03158277550293
Errores-TCP,Cliente_173,0
Errores-RMI,Cliente_173,0
TCP-stdDev,Cliente_159,0.9059703628214745
Errores-TCP,Cliente_159,0
Errores-RMI,Cliente_159,0
RMI,Cliente_158,0
TCP-mean,Cliente_158,0.08224299065420561
TCP-stdDev,Cliente_158,1.272558177368456
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
RMI,Cliente_138,0
TCP-mean,Cliente_138,0.20186915887850468
TCP-stdDev,Cliente_138,5.302476608952501
Errores-TCP,Cliente_138,0
Errores-RMI,Cliente_138,0
RMI,Cliente_63,0
RMI,Cliente_81,0
TCP-mean,Cliente_81,0.06735266604303088
TCP-stdDev,Cliente_81,0.9677448194587442
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
RMI,Cliente_141,0
TCP-mean,Cliente_141,0.18598130841121496
TCP-mean,Cliente_63,0.3644859813084112
TCP-stdDev,Cliente_63,9.581516984613488
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
TCP-stdDev,Cliente_141,4.802062419032663
Errores-TCP,Cliente_141,0
Errores-RMI,Cliente_141,0
RMI,Cliente_217,0
TCP-mean,Cliente_217,0.5107376283846872
TCP-stdDev,Cliente_217,15.28697249383696
Errores-TCP,Cliente_217,0
Errores-RMI,Cliente_217,0
RMI,Cliente_203,0
RMI,Cliente_92,0
TCP-mean,Cliente_92,0.1384471468662301
TCP-stdDev,Cliente_92,1.4007581210272506
Errores-TCP,Cliente_92,0
Errores-RMI,Cliente_92,0
TCP-mean,Cliente_203,0.44672897196261685
TCP-stdDev,Cliente_203,12.438125874973435
Errores-TCP,Cliente_203,0
Errores-RMI,Cliente_203,0
RMI,Cliente_193,0
TCP-mean,Cliente_193,0.1925233644859813
TCP-stdDev,Cliente_193,5.282694387125957
Errores-TCP,Cliente_193,0
Errores-RMI,Cliente_193,0
RMI,Cliente_75,0
TCP-mean,Cliente_75,0.11225444340505145
TCP-stdDev,Cliente_75,1.2372944422227323
Errores-TCP,Cliente_75,0
Errores-RMI,Cliente_75,0
RMI,Cliente_290,0
TCP-mean,Cliente_290,0.4505597014925373
TCP-stdDev,Cliente_290,13.38812752560814
Errores-TCP,Cliente_290,0
RMI,Cliente_165,0
Errores-RMI,Cliente_290,0
TCP-mean,Cliente_165,0.15327102803738318
TCP-stdDev,Cliente_165,3.864632776427324
Errores-TCP,Cliente_165,0
Errores-RMI,Cliente_165,0
RMI,Cliente_220,156
TCP-mean,Cliente_220,0.08828996282527882
TCP-stdDev,Cliente_220,1.2219387261618129
RMI,Cliente_254,93
RMI,Cliente_64,0
Errores-TCP,Cliente_220,0
TCP-mean,Cliente_254,0.11059479553903345
Errores-RMI,Cliente_220,0
TCP-mean,Cliente_64,0.37383177570093457
TCP-stdDev,Cliente_64,10.539754173024024
Errores-TCP,Cliente_64,0
Errores-RMI,Cliente_64,0
TCP-stdDev,Cliente_254,2.4468018765666755
Errores-TCP,Cliente_254,0
Errores-RMI,Cliente_254,0
RMI,Cliente_161,0
TCP-mean,Cliente_161,0.0823199251637044
TCP-stdDev,Cliente_161,1.2191011144315405
Errores-TCP,Cliente_161,0
Errores-RMI,Cliente_161,0
RMI,Cliente_146,0
TCP-mean,Cliente_146,0.14766355140186915
TCP-stdDev,Cliente_146,3.859285338771269
Errores-TCP,Cliente_146,0
Errores-RMI,Cliente_146,0
RMI,Cliente_131,16
TCP-mean,Cliente_131,0.18317757009345795
RMI,Cliente_129,0
TCP-stdDev,Cliente_131,4.817229319252278
TCP-mean,Cliente_129,0.27476635514018694
Errores-TCP,Cliente_131,0
TCP-stdDev,Cliente_129,7.669652460877303
Errores-RMI,Cliente_131,0
Errores-TCP,Cliente_129,0
Errores-RMI,Cliente_129,0
Errores-TCP,Cliente_77,0
Errores-RMI,Cliente_77,0
RMI,Cliente_209,0
TCP-mean,Cliente_209,0.44351073762838467
TCP-stdDev,Cliente_209,12.883893360429198
Errores-TCP,Cliente_209,0
Errores-RMI,Cliente_209,0
RMI,Cliente_256,125
TCP-mean,Cliente_256,0.16171003717472118
TCP-stdDev,Cliente_256,1.9032994374598862
Errores-TCP,Cliente_256,0
Errores-RMI,Cliente_256,0
RMI,Cliente_39,0
TCP-mean,Cliente_39,0.46261682242990654
TCP-stdDev,Cliente_39,11.046461127103463
Errores-TCP,Cliente_39,0
Errores-RMI,Cliente_39,0
RMI,Cliente_88,0
TCP-mean,Cliente_88,0.23529411764705882
TCP-stdDev,Cliente_88,6.711384052033395
Errores-TCP,Cliente_88,0
Errores-RMI,Cliente_88,0
RMI,Cliente_262,0
TCP-mean,Cliente_262,0.5023342670401494
TCP-stdDev,Cliente_262,14.834969669109677
Errores-TCP,Cliente_262,0
Errores-RMI,Cliente_262,0
RMI,Cliente_71,0
TCP-mean,Cliente_71,0.2775700934579439
TCP-stdDev,Cliente_71,6.3163163346588105
Errores-TCP,Cliente_71,0
Errores-RMI,Cliente_71,0
RMI,Cliente_162,0
TCP-mean,Cliente_162,0.197196261682243
TCP-stdDev,Cliente_162,3.9524500373729765
Errores-TCP,Cliente_162,0
Errores-RMI,Cliente_162,0
RMI,Cliente_42,0
TCP-mean,Cliente_42,0.41830065359477125
TCP-stdDev,Cliente_42,11.94105509319563
Errores-TCP,Cliente_42,0
Errores-RMI,Cliente_42,0
RMI,Cliente_246,0
TCP-mean,Cliente_246,0.477124183006536
TCP-stdDev,Cliente_246,13.860893188522615
Errores-TCP,Cliente_246,0
Errores-RMI,Cliente_246,0
RMI,Cliente_268,0
TCP-mean,Cliente_268,0.4715219421101774
TCP-stdDev,Cliente_268,13.85926601085702
Errores-TCP,Cliente_268,0
Errores-RMI,Cliente_268,0
RMI,Cliente_24,156
TCP-mean,Cliente_24,0.06220984215413185
TCP-stdDev,Cliente_24,1.1007011948352423
Errores-TCP,Cliente_24,0
Errores-RMI,Cliente_24,0
RMI,Cliente_228,891
RMI,Cliente_57,0
TCP-mean,Cliente_57,0.3604108309990663
TCP-stdDev,Cliente_57,10.527846735239814
Errores-TCP,Cliente_57,0
Errores-RMI,Cliente_57,0
TCP-mean,Cliente_228,0.044859813084112146
TCP-stdDev,Cliente_228,0.7181536092758051
Errores-TCP,Cliente_228,0
Errores-RMI,Cliente_228,0
RMI,Cliente_202,0
TCP-mean,Cliente_202,0.450046685340803
TCP-stdDev,Cliente_202,12.885369691967085
Errores-TCP,Cliente_202,0
Errores-RMI,Cliente_202,0
RMI,Cliente_12,16
TCP-mean,Cliente_12,0.3734827264239029
TCP-stdDev,Cliente_12,10.509459831370217
Errores-TCP,Cliente_12,0
Errores-RMI,Cliente_12,0
RMI,Cliente_14,0
TCP-mean,Cliente_14,0.3699906803355079
TCP-stdDev,Cliente_14,10.974260901301443
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
RMI,Cliente_27,78
TCP-mean,Cliente_27,0.11792014856081709
TCP-stdDev,Cliente_27,2.475886332228181
Errores-TCP,Cliente_27,0
Errores-RMI,Cliente_27,0
RMI,Cliente_49,0
TCP-mean,Cliente_49,0.3660130718954248
TCP-stdDev,Cliente_49,10.05403342541375
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
RMI,Cliente_52,0
TCP-mean,Cliente_52,0.45284780578898226
TCP-stdDev,Cliente_52,13.365275772133472
Errores-TCP,Cliente_52,0
Errores-RMI,Cliente_52,0
RMI,Cliente_197,0
TCP-mean,Cliente_197,0.4024276377217554
TCP-stdDev,Cliente_197,11.005624302242563
Errores-TCP,Cliente_197,0
Errores-RMI,Cliente_197,0
RMI,Cliente_169,0
TCP-mean,Cliente_169,0.36694677871148457
TCP-stdDev,Cliente_169,10.501202186123535
Errores-TCP,Cliente_169,0
Errores-RMI,Cliente_169,0
RMI,Cliente_41,0
TCP-mean,Cliente_41,0.3968253968253968
TCP-stdDev,Cliente_41,10.99666145781911
Errores-TCP,Cliente_41,0
Errores-RMI,Cliente_41,0
RMI,Cliente_263,0
TCP-mean,Cliente_263,0.39422180801491147
TCP-stdDev,Cliente_263,11.942712127061984
Errores-TCP,Cliente_263,0
Errores-RMI,Cliente_263,0
RMI,Cliente_79,0
TCP-mean,Cliente_79,0.3
TCP-stdDev,Cliente_79,6.35011958088864
Errores-TCP,Cliente_79,0
Errores-RMI,Cliente_79,0
RMI,Cliente_68,0
TCP-mean,Cliente_68,0.3280373831775701
TCP-stdDev,Cliente_68,6.815996774939525
Errores-TCP,Cliente_68,0
Errores-RMI,Cliente_68,0
RMI,Cliente_182,0
TCP-mean,Cliente_182,0.18878504672897195
TCP-stdDev,Cliente_182,3.9461166786659114
Errores-TCP,Cliente_182,0
Errores-RMI,Cliente_182,0
RMI,Cliente_175,0
TCP-mean,Cliente_175,0.25327102803738316
TCP-stdDev,Cliente_175,5.802542429501728
Errores-TCP,Cliente_175,0
Errores-RMI,Cliente_175,0
RMI,Cliente_120,0
TCP-mean,Cliente_120,0.2511671335200747
TCP-stdDev,Cliente_120,6.727553614011147
Errores-TCP,Cliente_120,0
Errores-RMI,Cliente_120,0
RMI,Cliente_264,0
TCP-mean,Cliente_264,0.5312791783380019
TCP-stdDev,Cliente_264,16.231020724255487
Errores-TCP,Cliente_264,0
Errores-RMI,Cliente_264,0
RMI,Cliente_234,47
TCP-mean,Cliente_234,0.1392757660167131
TCP-stdDev,Cliente_234,2.9876111627352118
Errores-TCP,Cliente_234,0
Errores-RMI,Cliente_234,0
RMI,Cliente_274,0
TCP-mean,Cliente_274,0.07899628252788105
TCP-stdDev,Cliente_274,1.0805329281924339
Errores-TCP,Cliente_274,0
Errores-RMI,Cliente_274,0
RMI,Cliente_281,141
TCP-mean,Cliente_281,0.13475836431226765
TCP-stdDev,Cliente_281,1.5277665615267226
Errores-TCP,Cliente_281,0
Errores-RMI,Cliente_281,0
RMI,Cliente_34,0
TCP-mean,Cliente_34,0.5
TCP-stdDev,Cliente_34,11.993904214965076
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
RMI,Cliente_275,891
TCP-mean,Cliente_275,0.05420560747663551
TCP-stdDev,Cliente_275,0.8309751476688798
Errores-TCP,Cliente_275,0
Errores-RMI,Cliente_275,0
RMI,Cliente_86,0
TCP-mean,Cliente_86,0.3616822429906542
TCP-stdDev,Cliente_86,8.666458544994963
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_270,0
TCP-mean,Cliente_270,0.47058823529411764
TCP-stdDev,Cliente_270,13.859196690066375
Errores-TCP,Cliente_270,0
Errores-RMI,Cliente_270,0
RMI,Cliente_137,0
TCP-mean,Cliente_137,0.04664179104477612
TCP-stdDev,Cliente_137,0.8306555979662195
Errores-TCP,Cliente_137,0
Errores-RMI,Cliente_137,0
RMI,Cliente_150,0
TCP-mean,Cliente_150,0.44205607476635517
TCP-stdDev,Cliente_150,10.58829840258934
Errores-TCP,Cliente_150,0
Errores-RMI,Cliente_150,0
RMI,Cliente_43,0
TCP-mean,Cliente_43,0.5
TCP-stdDev,Cliente_43,12.47080703232085
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
RMI,Cliente_187,0
TCP-mean,Cliente_187,0.21121495327102804
TCP-stdDev,Cliente_187,4.42320404660559
Errores-TCP,Cliente_187,0
Errores-RMI,Cliente_187,0
RMI,Cliente_148,0
TCP-mean,Cliente_148,0.23551401869158878
TCP-stdDev,Cliente_148,5.3484778572962846
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
RMI,Cliente_216,16
RMI,Cliente_291,16
TCP-mean,Cliente_291,0.5023342670401494
TCP-stdDev,Cliente_291,14.355033542811508
Errores-TCP,Cliente_291,0
Errores-RMI,Cliente_291,0
TCP-mean,Cliente_216,0.4608208955223881
TCP-stdDev,Cliente_216,14.324932421424581
Errores-TCP,Cliente_216,0
Errores-RMI,Cliente_216,0
RMI,Cliente_191,0
TCP-mean,Cliente_191,0.47619047619047616
TCP-stdDev,Cliente_191,13.860622162756485
Errores-TCP,Cliente_191,0
Errores-RMI,Cliente_191,0
RMI,Cliente_93,0
TCP-mean,Cliente_93,0.24183006535947713
TCP-stdDev,Cliente_93,6.28325817912496
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
RMI,Cliente_200,0
TCP-mean,Cliente_200,0.41363211951447243
TCP-stdDev,Cliente_200,11.939145454512019
Errores-TCP,Cliente_200,0
Errores-RMI,Cliente_200,0
RMI,Cliente_22,891
TCP-mean,Cliente_22,0.038317757009345796
TCP-stdDev,Cliente_22,0.6831954687812222
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
RMI,Cliente_269,0
TCP-mean,Cliente_269,0.4130841121495327
TCP-stdDev,Cliente_269,10.568398353548472
Errores-TCP,Cliente_269,0
Errores-RMI,Cliente_269,0
RMI,Cliente_26,125
TCP-mean,Cliente_26,0.1421933085501859
TCP-stdDev,Cliente_26,1.8043844844811725
Errores-TCP,Cliente_26,0
Errores-RMI,Cliente_26,0
RMI,Cliente_261,0
TCP-mean,Cliente_261,0.48739495798319327
TCP-stdDev,Cliente_261,14.827346849509086
Errores-TCP,Cliente_261,0
Errores-RMI,Cliente_261,0
RMI,Cliente_8,0
