250, Clientes,Prueba 1
Errores-RMI,Cliente_114,0
RMI,Cliente_83,0
TCP-mean,Cliente_83,2.407593123209169
TCP-stdDev,Cliente_83,2.8622980919887273
Errores-TCP,Cliente_83,0
Errores-RMI,Cliente_83,0
RMI,Cliente_93,0
TCP-mean,Cliente_93,2.4452397995705084
TCP-stdDev,Cliente_93,3.0019154997470197
Errores-TCP,Cliente_93,0
Errores-RMI,Cliente_93,0
RMI,Cliente_191,118
RMI,Cliente_185,98
TCP-mean,Cliente_185,2.604151753758053
RMI,Cliente_200,135
RMI,Cliente_247,187
RMI,Cliente_91,1
RMI,Cliente_162,0
TCP-mean,Cliente_91,2.503942652329749
RMI,Cliente_33,165
TCP-stdDev,Cliente_91,2.866782732760675
Errores-TCP,Cliente_91,0
Errores-RMI,Cliente_91,0
RMI,Cliente_11,1
TCP-mean,Cliente_11,2.1597421203438394
TCP-stdDev,Cliente_11,4.472406445945908
Errores-TCP,Cliente_11,0
Errores-RMI,Cliente_11,0
RMI,Cliente_58,1
TCP-mean,Cliente_58,2.204301075268817
TCP-stdDev,Cliente_58,2.906521426965752
Errores-TCP,Cliente_58,0
Errores-RMI,Cliente_58,0
RMI,Cliente_178,77
TCP-mean,Cliente_178,2.1753758052970653
TCP-stdDev,Cliente_178,3.8806489918841587
Errores-TCP,Cliente_178,0
Errores-RMI,Cliente_178,0
RMI,Cliente_118,1
TCP-mean,Cliente_118,2.5637535816618913
RMI,Cliente_134,1
RMI,Cliente_78,1
TCP-mean,Cliente_134,2.229062276306371
TCP-mean,Cliente_78,2.1546170365068003
TCP-stdDev,Cliente_134,4.421323685194793
RMI,Cliente_193,166
RMI,Cliente_110,0
RMI,Cliente_10,0
RMI,Cliente_39,166
RMI,Cliente_94,1
RMI,Cliente_55,0
RMI,Cliente_184,81
RMI,Cliente_243,93
RMI,Cliente_89,0
RMI,Cliente_24,126
RMI,Cliente_197,121
RMI,Cliente_18,1
RMI,Cliente_8,0
RMI,Cliente_84,0
TCP-mean,Cliente_8,2.1301859799713876
RMI,Cliente_135,0
RMI,Cliente_130,1
RMI,Cliente_88,1
RMI,Cliente_168,0
RMI,Cliente_219,197
RMI,Cliente_177,65
RMI,Cliente_123,0
RMI,Cliente_1,1
RMI,Cliente_120,0
RMI,Cliente_146,1
RMI,Cliente_80,1
RMI,Cliente_52,0
RMI,Cliente_236,173
RMI,Cliente_25,118
TCP-mean,Cliente_236,2.044349070100143
TCP-stdDev,Cliente_236,2.864769270639627
RMI,Cliente_129,1
RMI,Cliente_62,140
RMI,Cliente_26,60
RMI,Cliente_226,0
RMI,Cliente_182,89
RMI,Cliente_213,0
RMI,Cliente_42,161
TCP-mean,Cliente_213,2.0973514674302076
RMI,Cliente_113,0
TCP-stdDev,Cliente_213,3.3673620006679816
TCP-mean,Cliente_113,2.180386542591267
RMI,Cliente_68,137
TCP-stdDev,Cliente_113,4.433921318817622
TCP-mean,Cliente_68,2.3624641833810887
RMI,Cliente_160,1
RMI,Cliente_48,138
RMI,Cliente_132,1
TCP-mean,Cliente_132,2.476327116212339
TCP-stdDev,Cliente_132,3.7664720766882955
Errores-TCP,Cliente_132,0
Errores-RMI,Cliente_132,0
RMI,Cliente_136,0
RMI,Cliente_82,0
TCP-mean,Cliente_82,2.2634216177523263
RMI,Cliente_5,151
TCP-mean,Cliente_5,2.2968526466380546
TCP-stdDev,Cliente_5,3.147972773617492
Errores-TCP,Cliente_5,0
Errores-RMI,Cliente_5,0
RMI,Cliente_198,125
TCP-mean,Cliente_198,2.2970651395848245
TCP-stdDev,Cliente_198,3.4622122064160576
Errores-TCP,Cliente_198,0
Errores-RMI,Cliente_198,0
RMI,Cliente_116,1
TCP-mean,Cliente_116,2.1037938439513244
TCP-stdDev,Cliente_116,3.3642984201983017
Errores-TCP,Cliente_116,0
Errores-RMI,Cliente_116,0
RMI,Cliente_70,0
RMI,Cliente_2,70
TCP-mean,Cliente_70,2.459227467811159
RMI,Cliente_131,0
TCP-stdDev,Cliente_70,3.0516741770744122
Errores-TCP,Cliente_70,0
Errores-RMI,Cliente_70,0
TCP-mean,Cliente_131,2.485325697924123
TCP-stdDev,Cliente_131,4.532784352341238
Errores-TCP,Cliente_131,0
Errores-RMI,Cliente_131,0
RMI,Cliente_215,1
TCP-mean,Cliente_215,2.068718682891911
TCP-stdDev,Cliente_215,3.6293367420433236
Errores-TCP,Cliente_215,0
Errores-RMI,Cliente_215,0
RMI,Cliente_85,0
TCP-mean,Cliente_85,2.4620343839541547
TCP-stdDev,Cliente_85,2.929568142278038
Errores-TCP,Cliente_85,0
Errores-RMI,Cliente_85,0
RMI,Cliente_17,179
TCP-mean,Cliente_17,2.254297994269341
TCP-stdDev,Cliente_17,2.904734329890641
Errores-TCP,Cliente_17,0
Errores-RMI,Cliente_17,0
RMI,Cliente_22,159
TCP-mean,Cliente_22,2.2342406876790832
TCP-stdDev,Cliente_22,3.021935480938013
Errores-TCP,Cliente_22,0
Errores-RMI,Cliente_22,0
RMI,Cliente_148,128
TCP-mean,Cliente_148,2.4616487455197134
TCP-stdDev,Cliente_148,3.4256776749329507
Errores-TCP,Cliente_148,0
Errores-RMI,Cliente_148,0
RMI,Cliente_124,0
TCP-mean,Cliente_124,2.5362007168458782
TCP-stdDev,Cliente_124,3.5607298458295538
Errores-TCP,Cliente_124,0
Errores-RMI,Cliente_124,0
RMI,Cliente_122,128
TCP-mean,Cliente_122,2.317108088761632
TCP-stdDev,Cliente_122,1.9950764587761096
Errores-TCP,Cliente_122,0
Errores-RMI,Cliente_122,0
RMI,Cliente_107,0
TCP-mean,Cliente_107,2.2410586552217455
TCP-stdDev,Cliente_107,3.2457480971937187
Errores-TCP,Cliente_107,0
Errores-RMI,Cliente_107,0
RMI,Cliente_56,0
TCP-mean,Cliente_56,2.3624641833810887
TCP-stdDev,Cliente_56,2.7182121003255406
Errores-TCP,Cliente_56,0
Errores-RMI,Cliente_56,0
RMI,Cliente_49,1
TCP-mean,Cliente_49,2.162007168458781
TCP-stdDev,Cliente_49,2.8999303390383107
Errores-TCP,Cliente_49,0
Errores-RMI,Cliente_49,0
RMI,Cliente_140,0
TCP-mean,Cliente_140,2.441660701503221
TCP-stdDev,Cliente_140,3.8683132989631477
Errores-TCP,Cliente_140,0
Errores-RMI,Cliente_140,0
RMI,Cliente_142,125
TCP-mean,Cliente_142,1.9319971367215463
TCP-stdDev,Cliente_142,1.8717925996596707
Errores-TCP,Cliente_142,0
Errores-RMI,Cliente_142,0
RMI,Cliente_151,124
TCP-mean,Cliente_151,2.391833810888252
TCP-stdDev,Cliente_151,2.1915222995838284
Errores-TCP,Cliente_151,0
Errores-RMI,Cliente_151,0
RMI,Cliente_163,0
TCP-mean,Cliente_163,2.120430107526882
TCP-stdDev,Cliente_163,4.4179308591982736
Errores-TCP,Cliente_163,0
Errores-RMI,Cliente_163,0
RMI,Cliente_195,129
TCP-mean,Cliente_195,2.225806451612903
TCP-stdDev,Cliente_195,3.4830743812521177
Errores-TCP,Cliente_195,0
Errores-RMI,Cliente_195,0
RMI,Cliente_202,179
TCP-mean,Cliente_202,2.2634216177523263
TCP-stdDev,Cliente_202,2.8814640810356598
Errores-TCP,Cliente_202,0
Errores-RMI,Cliente_202,0
RMI,Cliente_207,153
TCP-mean,Cliente_207,2.228673835125448
TCP-stdDev,Cliente_207,3.1668141501134186
Errores-TCP,Cliente_207,0
Errores-RMI,Cliente_207,0
RMI,Cliente_4,1
RMI,Cliente_66,134
TCP-mean,Cliente_66,2.4397417503586802
RMI,Cliente_21,0
TCP-stdDev,Cliente_66,2.4347199125133314
Errores-TCP,Cliente_66,0
Errores-RMI,Cliente_66,0
RMI,Cliente_201,167
TCP-mean,Cliente_201,2.1187410586552216
TCP-stdDev,Cliente_201,2.8681429372729808
Errores-TCP,Cliente_201,0
Errores-RMI,Cliente_201,0
RMI,Cliente_71,0
RMI,Cliente_173,1
RMI,Cliente_46,2
RMI,Cliente_221,132
RMI,Cliente_240,0
TCP-mean,Cliente_240,2.098137535816619
TCP-mean,Cliente_221,2.474551971326165
TCP-stdDev,Cliente_240,4.5141892783403295
Errores-TCP,Cliente_240,0
Errores-RMI,Cliente_240,0
RMI,Cliente_157,1
TCP-mean,Cliente_157,2.172980700500357
TCP-stdDev,Cliente_157,4.477737694523567
Errores-TCP,Cliente_157,0
Errores-RMI,Cliente_157,0
RMI,Cliente_98,1
RMI,Cliente_188,115
TCP-mean,Cliente_98,2.3634408602150536
TCP-mean,Cliente_188,2.3534050179211468
TCP-stdDev,Cliente_98,4.657805372114138
RMI,Cliente_239,103
RMI,Cliente_105,0
TCP-mean,Cliente_239,2.382795698924731
RMI,Cliente_161,0
RMI,Cliente_50,139
RMI,Cliente_73,0
TCP-mean,Cliente_50,2.416189111747851
TCP-mean,Cliente_73,1.9377682403433476
TCP-stdDev,Cliente_50,2.045540632692487
Errores-TCP,Cliente_50,0
Errores-RMI,Cliente_50,0
RMI,Cliente_230,0
TCP-mean,Cliente_230,2.3512160228898424
TCP-stdDev,Cliente_230,4.443618572482581
Errores-TCP,Cliente_230,0
Errores-RMI,Cliente_230,0
RMI,Cliente_232,1
TCP-mean,Cliente_232,2.3359598853868193
RMI,Cliente_79,0
TCP-stdDev,Cliente_232,3.570155945739744
Errores-TCP,Cliente_232,0
RMI,Cliente_111,0
Errores-RMI,Cliente_232,0
RMI,Cliente_153,0
TCP-mean,Cliente_153,2.161059413027917
TCP-stdDev,Cliente_153,4.442326000528055
Errores-TCP,Cliente_153,0
Errores-RMI,Cliente_153,0
RMI,Cliente_112,0
TCP-mean,Cliente_112,2.3836793128131712
RMI,Cliente_165,1
TCP-mean,Cliente_165,2.275787965616046
TCP-stdDev,Cliente_165,4.535503184383987
Errores-TCP,Cliente_165,0
Errores-RMI,Cliente_165,0
RMI,Cliente_164,0
TCP-mean,Cliente_164,2.296057347670251
TCP-stdDev,Cliente_164,4.431293759592971
Errores-TCP,Cliente_164,0
Errores-RMI,Cliente_164,0
RMI,Cliente_245,78
TCP-mean,Cliente_245,2.0622763063707947
TCP-stdDev,Cliente_245,3.894968760766732
Errores-TCP,Cliente_245,0
Errores-RMI,Cliente_245,0
RMI,Cliente_92,1
TCP-mean,Cliente_92,2.0007163323782233
RMI,Cliente_30,148
RMI,Cliente_76,0
RMI,Cliente_228,0
TCP-mean,Cliente_76,2.4169054441260744
TCP-stdDev,Cliente_76,2.932546473483275
Errores-TCP,Cliente_76,0
Errores-RMI,Cliente_76,0
RMI,Cliente_77,0
TCP-mean,Cliente_77,2.314695340501792
TCP-stdDev,Cliente_77,3.509827344702277
Errores-TCP,Cliente_77,0
Errores-RMI,Cliente_77,0
RMI,Cliente_59,0
TCP-mean,Cliente_59,2.288475304223336
TCP-stdDev,Cliente_59,2.810241069604163
Errores-TCP,Cliente_59,0
Errores-RMI,Cliente_59,0
RMI,Cliente_180,83
TCP-mean,Cliente_180,2.158911954187545
TCP-stdDev,Cliente_180,3.822729141074454
Errores-TCP,Cliente_180,0
RMI,Cliente_166,1
RMI,Cliente_144,0
RMI,Cliente_171,0
RMI,Cliente_64,140
RMI,Cliente_141,1
RMI,Cliente_31,142
RMI,Cliente_216,0
RMI,Cliente_35,100
TCP-mean,Cliente_35,2.413620071684588
RMI,Cliente_242,167
RMI,Cliente_199,1
RMI,Cliente_248,81
RMI,Cliente_169,1
RMI,Cliente_37,89
RMI,Cliente_121,0
RMI,Cliente_0,1
RMI,Cliente_149,0
RMI,Cliente_227,1
RMI,Cliente_192,108
RMI,Cliente_40,161
TCP-mean,Cliente_40,2.183118741058655
RMI,Cliente_103,0
RMI,Cliente_99,129
RMI,Cliente_214,126
RMI,Cliente_7,127
TCP-mean,Cliente_7,2.585663082437276
TCP-stdDev,Cliente_7,2.0299748858112086
Errores-TCP,Cliente_7,0
Errores-RMI,Cliente_7,0
RMI,Cliente_210,1
TCP-mean,Cliente_210,2.3316618911174785
TCP-stdDev,Cliente_210,3.3803155682968438
Errores-TCP,Cliente_210,0
Errores-RMI,Cliente_210,0
RMI,Cliente_16,287
TCP-mean,Cliente_16,2.244269340974212
TCP-stdDev,Cliente_16,4.495278018781231
Errores-TCP,Cliente_16,0
Errores-RMI,Cliente_16,0
RMI,Cliente_63,0
TCP-mean,Cliente_63,2.520430107526882
TCP-stdDev,Cliente_63,4.530119650119462
Errores-TCP,Cliente_63,0
Errores-RMI,Cliente_63,0
RMI,Cliente_223,1
TCP-mean,Cliente_223,2.296137339055794
TCP-stdDev,Cliente_223,3.9622141558607513
Errores-TCP,Cliente_223,0
Errores-RMI,Cliente_223,0
RMI,Cliente_152,0
TCP-mean,Cliente_152,2.2303290414878396
TCP-stdDev,Cliente_152,4.29274215716784
Errores-TCP,Cliente_152,0
Errores-RMI,Cliente_152,0
RMI,Cliente_81,1
TCP-mean,Cliente_81,2.2014336917562725
TCP-stdDev,Cliente_81,4.47889492359909
Errores-TCP,Cliente_81,0
Errores-RMI,Cliente_81,0
RMI,Cliente_233,198
TCP-mean,Cliente_233,2.1154121863799284
TCP-stdDev,Cliente_233,2.610485973239901
Errores-TCP,Cliente_233,0
Errores-RMI,Cliente_233,0
RMI,Cliente_186,9
TCP-mean,Cliente_186,2.3951324266284897
TCP-stdDev,Cliente_186,1.8739610627711798
Errores-TCP,Cliente_186,0
Errores-RMI,Cliente_186,0
RMI,Cliente_190,142
TCP-mean,Cliente_190,2.2999284180386543
TCP-stdDev,Cliente_190,3.299132224990078
Errores-TCP,Cliente_190,0
Errores-RMI,Cliente_190,0
RMI,Cliente_29,172
TCP-mean,Cliente_29,2.319971367215462
TCP-stdDev,Cliente_29,2.9711055184970117
Errores-TCP,Cliente_29,0
Errores-RMI,Cliente_29,0
TCP-stdDev,Cliente_139,3.8891955530337654
Errores-TCP,Cliente_139,0
Errores-RMI,Cliente_139,0
RMI,Cliente_183,86
TCP-mean,Cliente_183,2.325448028673835
TCP-stdDev,Cliente_183,3.847099786929978
Errores-TCP,Cliente_183,0
Errores-RMI,Cliente_183,0
RMI,Cliente_225,1
TCP-mean,Cliente_225,2.3053763440860213
TCP-stdDev,Cliente_225,4.204444625330266
Errores-TCP,Cliente_225,0
Errores-RMI,Cliente_225,0
RMI,Cliente_86,0
TCP-mean,Cliente_86,2.5089605734767026
TCP-stdDev,Cliente_86,2.9759656115328723
Errores-TCP,Cliente_86,0
Errores-RMI,Cliente_86,0
RMI,Cliente_104,0
TCP-mean,Cliente_104,2.481030780243379
TCP-stdDev,Cliente_104,3.2602184840642825
Errores-TCP,Cliente_104,0
Errores-RMI,Cliente_104,0
RMI,Cliente_34,107
TCP-mean,Cliente_34,2.383954154727794
TCP-stdDev,Cliente_34,3.731132149277977
Errores-TCP,Cliente_34,0
Errores-RMI,Cliente_34,0
RMI,Cliente_87,1
TCP-mean,Cliente_87,2.3354792560801143
TCP-stdDev,Cliente_87,2.7737349033293457
Errores-TCP,Cliente_87,0
Errores-RMI,Cliente_87,0
RMI,Cliente_220,171
TCP-mean,Cliente_220,2.404301075268817
TCP-stdDev,Cliente_220,2.966234617995531
Errores-TCP,Cliente_220,0
RMI,Cliente_109,1
TCP-mean,Cliente_181,2.289605734767025
TCP-stdDev,Cliente_14,8.721868301195336
TCP-mean,Cliente_218,2.1939871152469577
RMI,Cliente_204,198
TCP-stdDev,Cliente_218,3.501960744552073
TCP-mean,Cliente_204,2.389247311827957
TCP-mean,Cliente_38,2.431850789096126
RMI,Cliente_224,1
RMI,Cliente_158,1
RMI,Cliente_205,125
RMI,Cliente_102,0
RMI,Cliente_222,142
RMI,Cliente_23,178
RMI,Cliente_47,1
TCP-stdDev,Cliente_117,4.514005127683926
Errores-TCP,Cliente_117,0
Errores-RMI,Cliente_117,0
TCP-mean,Cliente_156,2.3333333333333335
TCP-stdDev,Cliente_156,4.389462781770047
Errores-TCP,Cliente_156,0
Errores-RMI,Cliente_156,0
TCP-mean,Cliente_36,2.443328550932568
RMI,Cliente_244,421
RMI,Cliente_246,157
RMI,Cliente_174,47
RMI,Cliente_145,0
Errores-RMI,Cliente_115,0
RMI,Cliente_65,1
TCP-mean,Cliente_65,2.0265232974910394
TCP-stdDev,Cliente_65,3.24749902535905
Errores-TCP,Cliente_65,0
Errores-RMI,Cliente_65,0
TCP-mean,Cliente_189,2.4372759856630823
TCP-stdDev,Cliente_189,3.193773248341975
Errores-TCP,Cliente_189,0
Errores-RMI,Cliente_189,0
TCP-mean,Cliente_100,2.1469534050179213
TCP-stdDev,Cliente_100,4.492835758798067
Errores-TCP,Cliente_100,0
Errores-RMI,Cliente_100,0
TCP-stdDev,Cliente_90,4.507188370299341
Errores-TCP,Cliente_90,0
Errores-RMI,Cliente_90,0
TCP-stdDev,Cliente_217,3.73566512067914
Errores-TCP,Cliente_217,0
Errores-RMI,Cliente_217,0
TCP-stdDev,Cliente_196,3.2423494323250557
Errores-TCP,Cliente_196,0
Errores-RMI,Cliente_196,0
TCP-mean,Cliente_203,2.320916905444126
TCP-stdDev,Cliente_203,3.564412330586396
Errores-TCP,Cliente_203,0
Errores-RMI,Cliente_203,0
TCP-mean,Cliente_145,2.245526127415891
TCP-stdDev,Cliente_145,4.063982247696132
Errores-TCP,Cliente_145,0
Errores-RMI,Cliente_145,0
TCP-mean,Cliente_174,2.1109520400858983
TCP-stdDev,Cliente_174,3.9395760479033086
Errores-TCP,Cliente_174,0
Errores-RMI,Cliente_174,0
TCP-mean,Cliente_246,2.5200860832137733
TCP-stdDev,Cliente_246,3.166351242905617
TCP-mean,Cliente_244,2.199713672154617
TCP-stdDev,Cliente_36,3.8187056551371414
Errores-TCP,Cliente_36,0
Errores-RMI,Cliente_36,0
TCP-mean,Cliente_47,2.4160688665710186
TCP-stdDev,Cliente_47,3.0758792303557274
TCP-mean,Cliente_23,2.3103942652329748
TCP-stdDev,Cliente_23,2.9483728922811814
Errores-TCP,Cliente_23,0
Errores-RMI,Cliente_23,0
TCP-mean,Cliente_222,2.139068100358423
TCP-stdDev,Cliente_222,3.2759600949568
Errores-TCP,Cliente_222,0
Errores-RMI,Cliente_222,0
TCP-mean,Cliente_102,2.3431232091690544
TCP-mean,Cliente_205,2.3541218637992833
TCP-stdDev,Cliente_205,3.5275732923384884
Errores-TCP,Cliente_205,0
Errores-RMI,Cliente_205,0
TCP-mean,Cliente_158,2.556272401433692
TCP-stdDev,Cliente_158,4.3639392792893
Errores-TCP,Cliente_158,0
Errores-RMI,Cliente_158,0
TCP-mean,Cliente_224,2.3591397849462368
TCP-stdDev,Cliente_224,4.08906847343747
Errores-TCP,Cliente_224,0
Errores-RMI,Cliente_224,0
TCP-stdDev,Cliente_38,3.025954895701644
Errores-TCP,Cliente_38,0
Errores-RMI,Cliente_38,0
TCP-stdDev,Cliente_204,2.7663672217374686
Errores-TCP,Cliente_204,0
Errores-RMI,Cliente_204,0
Errores-TCP,Cliente_218,0
Errores-RMI,Cliente_218,0
Errores-TCP,Cliente_14,0
Errores-RMI,Cliente_14,0
TCP-stdDev,Cliente_181,3.7350417829711873
Errores-TCP,Cliente_181,0
Errores-RMI,Cliente_181,0
TCP-mean,Cliente_109,2.5913978494623655
Errores-RMI,Cliente_220,0
RMI,Cliente_143,0
TCP-mean,Cliente_143,2.3584229390681
TCP-stdDev,Cliente_143,4.347684138654682
Errores-TCP,Cliente_143,0
Errores-RMI,Cliente_143,0
RMI,Cliente_43,97
TCP-mean,Cliente_43,2.6067335243553007
TCP-stdDev,Cliente_43,4.241720124745437
Errores-TCP,Cliente_43,0
Errores-RMI,Cliente_43,0
TCP-mean,Cliente_214,1.896131805157593
TCP-stdDev,Cliente_214,2.108099252471793
Errores-TCP,Cliente_214,0
Errores-RMI,Cliente_214,0
TCP-mean,Cliente_99,2.195698924731183
TCP-stdDev,Cliente_99,2.1485302459116955
Errores-TCP,Cliente_99,0
Errores-RMI,Cliente_99,0
TCP-mean,Cliente_103,2.578080229226361
TCP-stdDev,Cliente_103,3.2444010903129454
Errores-TCP,Cliente_103,0
Errores-RMI,Cliente_103,0
TCP-stdDev,Cliente_40,2.970662657621304
Errores-TCP,Cliente_40,0
Errores-RMI,Cliente_40,0
TCP-mean,Cliente_192,2.19241773962804
TCP-stdDev,Cliente_192,3.7056620278172043
Errores-TCP,Cliente_192,0
Errores-RMI,Cliente_192,0
TCP-mean,Cliente_227,2.4656160458452723
TCP-stdDev,Cliente_227,4.232950765714007
Errores-TCP,Cliente_227,0
Errores-RMI,Cliente_227,0
TCP-mean,Cliente_149,2.3132616487455198
TCP-stdDev,Cliente_149,4.101761546529214
Errores-TCP,Cliente_149,0
Errores-RMI,Cliente_149,0
TCP-mean,Cliente_0,2.3989971346704873
TCP-stdDev,Cliente_0,2.8998022109199195
Errores-TCP,Cliente_0,0
Errores-RMI,Cliente_0,0
TCP-mean,Cliente_121,2.5239799570508232
TCP-stdDev,Cliente_121,4.617545099143004
Errores-TCP,Cliente_121,0
Errores-RMI,Cliente_121,0
TCP-mean,Cliente_37,2.372492836676218
TCP-stdDev,Cliente_37,3.810359853062921
Errores-TCP,Cliente_37,0
Errores-RMI,Cliente_37,0
TCP-mean,Cliente_169,2.236051502145923
TCP-stdDev,Cliente_169,4.578523526801377
Errores-TCP,Cliente_169,0
Errores-RMI,Cliente_169,0
TCP-mean,Cliente_248,2.2161775232641374
TCP-stdDev,Cliente_248,3.7871721835897274
Errores-TCP,Cliente_248,0
Errores-RMI,Cliente_248,0
TCP-mean,Cliente_199,2.2521489971346704
TCP-stdDev,Cliente_199,3.1353474594160575
Errores-TCP,Cliente_199,0
Errores-RMI,Cliente_199,0
TCP-mean,Cliente_242,2.248567335243553
TCP-stdDev,Cliente_242,3.068784880189781
Errores-TCP,Cliente_242,0
Errores-RMI,Cliente_242,0
TCP-stdDev,Cliente_35,3.8288043576369177
Errores-TCP,Cliente_35,0
Errores-RMI,Cliente_35,0
TCP-mean,Cliente_216,2.246594982078853
TCP-stdDev,Cliente_216,3.668637918419059
Errores-TCP,Cliente_216,0
Errores-RMI,Cliente_216,0
TCP-mean,Cliente_31,2.337866857551897
TCP-stdDev,Cliente_31,3.2975258987821623
Errores-TCP,Cliente_31,0
Errores-RMI,Cliente_31,0
TCP-mean,Cliente_141,2.289191123836793
TCP-stdDev,Cliente_141,3.917836055788426
Errores-TCP,Cliente_141,0
Errores-RMI,Cliente_141,0
TCP-mean,Cliente_64,2.161659513590844
TCP-stdDev,Cliente_64,1.9963244032425498
Errores-TCP,Cliente_64,0
Errores-RMI,Cliente_64,0
TCP-mean,Cliente_171,2.228673835125448
TCP-mean,Cliente_144,2.2217453505007154
TCP-mean,Cliente_166,2.45663082437276
TCP-stdDev,Cliente_144,4.046162361781934
Errores-TCP,Cliente_144,0
Errores-RMI,Cliente_144,0
Errores-RMI,Cliente_180,0
TCP-mean,Cliente_228,2.2390837508947747
TCP-stdDev,Cliente_228,4.052284104285855
TCP-mean,Cliente_30,2.171919770773639
TCP-stdDev,Cliente_30,3.122927880921587
Errores-TCP,Cliente_30,0
Errores-RMI,Cliente_30,0
TCP-stdDev,Cliente_92,3.001312903218952
Errores-TCP,Cliente_92,0
Errores-RMI,Cliente_92,0
TCP-stdDev,Cliente_112,3.3600827324251297
Errores-TCP,Cliente_112,0
Errores-RMI,Cliente_112,0
TCP-mean,Cliente_111,2.1782390837508947
TCP-stdDev,Cliente_111,3.2195513219224323
Errores-TCP,Cliente_111,0
TCP-mean,Cliente_79,2.1448028673835124
TCP-stdDev,Cliente_73,2.794792039541489
TCP-mean,Cliente_161,2.3624641833810887
TCP-stdDev,Cliente_239,3.6500686984033117
TCP-mean,Cliente_105,2.355300859598854
Errores-TCP,Cliente_98,0
TCP-stdDev,Cliente_105,3.2981903058249524
TCP-stdDev,Cliente_188,3.564939922296102
Errores-TCP,Cliente_188,0
Errores-RMI,Cliente_188,0
TCP-stdDev,Cliente_221,3.4427052998113554
Errores-TCP,Cliente_221,0
Errores-RMI,Cliente_221,0
