2022-03-07 18:34:07,183 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@1b7cc17c: startup date [Mon Mar 07 18:34:07 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-03-14 17:27:39,424 | INFO  | Listening for connections at: stomp://LAPTOP-MQR4J1RQ:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-14 17:27:39,424 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2022-03-14 17:27:39,440 | INFO  | Listening for connections at: mqtt://LAPTOP-MQR4J1RQ:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-14 17:27:39,440 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2022-03-14 17:27:39,455 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-14 17:27:39,533 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-14 17:27:39,736 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@61c76850{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2022-03-14 17:27:39,892 | INFO  | Listening for connections at ws://LAPTOP-MQR4J1RQ:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2022-03-14 17:27:39,892 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2022-03-14 17:27:39,907 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64897-1647300459202-0:1) started | org.apache.activemq.broker.BrokerService | main
2022-03-14 17:27:39,907 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2022-03-14 17:27:41,174 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-14 17:27:41,174 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2022-03-14 23:54:57,818 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64897-1647300459202-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-20
2022-03-14 23:54:57,861 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2022-03-14 23:54:57,861 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2022-03-14 23:54:57,869 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2022-03-14 23:54:57,876 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2022-03-14 23:54:57,936 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-20
2022-03-14 23:54:57,952 | INFO  | PListStore:[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-20
2022-03-14 23:54:57,952 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2022-03-14 23:54:57,960 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2022-03-14 23:54:57,960 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-20
2022-03-14 23:54:57,984 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64897-1647300459202-0:1) uptime 6 hours 27 minutes | org.apache.activemq.broker.BrokerService | Thread-20
2022-03-14 23:54:57,992 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64897-1647300459202-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-20
2022-03-14 23:54:57,992 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@9597028: startup date [Mon Mar 14 17:27:37 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-20
2022-03-15 19:17:31,481 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@9597028: startup date [Tue Mar 15 19:17:31 CST 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-03-15 19:17:32,649 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2022-03-15 19:17:32,787 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2022-03-15 19:17:32,865 | INFO  | PListStore:[D:\Docs\ITAM\Sistemas_Distribuidos\apache-activemq-5.16.4\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2022-03-15 19:17:33,043 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64341-1647393452896-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2022-03-15 19:17:33,170 | INFO  | Listening for connections at: tcp://LAPTOP-MQR4J1RQ:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-15 19:17:33,170 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2022-03-15 19:17:33,170 | INFO  | Listening for connections at: amqp://LAPTOP-MQR4J1RQ:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-15 19:17:33,170 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2022-03-15 19:17:33,186 | INFO  | Listening for connections at: stomp://LAPTOP-MQR4J1RQ:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-15 19:17:33,186 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2022-03-15 19:17:33,186 | INFO  | Listening for connections at: mqtt://LAPTOP-MQR4J1RQ:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2022-03-15 19:17:33,186 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2022-03-15 19:17:33,202 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-15 19:17:33,294 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2022-03-15 19:17:33,481 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@bc4d5e1{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2022-03-15 19:17:33,593 | INFO  | Listening for connections at ws://LAPTOP-MQR4J1RQ:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2022-03-15 19:17:33,593 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2022-03-15 19:17:33,593 | INFO  | Apache ActiveMQ 5.16.4 (localhost, ID:LAPTOP-MQR4J1RQ-64341-1647393452896-0:1) started | org.apache.activemq.broker.BrokerService | main
